Monthly_Output_Tonnes,Yearly_Release_Count,CO2_Emissions,Water_Used_ML,Waste_To_Landfill_Tonnes,Avg_Worker_Wage_USD,Weekly_Work_Hours,Avg_fashion_item_Price
689.6534604,27,8780.998787,196.4119824,328.0929106,173.3159702,61,20.09656929
771.7930191,17,6895.656366,137.0261931,646.8580054,160.3197456,60,23.55888795
322.7585234,21,11829.77049,201.1334876,767.8154263,92.96648527,51,27.96839755
530.6499053,10,10341.14947,144.7965646,924.1599019,58.26180382,60,15.52704782
423.6444347,9,14639.46356,225.0270501,721.8594895,189.6509006,45,21.62517632
537.8237137,21,15980.84061,251.5272055,607.7431083,76.79755182,66,25.71203532
286.437397,17,6445.241993,210.1258546,722.5933439,109.5504067,67,29.06885266
439.9261644,28,9287.427623,98.25845011,985.9541339,164.4806127,62,21.22373527
536.7561913,14,8168.530665,308.8009691,929.2445601,127.7982246,65,17.55116051
426.0322056,22,10231.50989,72.41363544,616.2496133,196.2362243,62,23.84968062
381.9833261,13,10481.50283,199.7185281,524.7144255,80.85286308,60,22.9398895
337.1469661,9,11655.15354,217.6656357,705.184158,86.53991872,59,26.57422384
533.8549544,18,8996.430029,231.6317415,728.1324235,195.1829293,65,18.24749603
500.8942006,19,8832.361251,157.5543732,868.6183012,163.685692,69,18.03156293
663.6799249,16,13128.26875,227.4911816,604.1365771,168.4594446,47,29.67447514
654.0533712,16,8745.8883,239.0765397,745.5218446,117.0437675,63,20.85052112
411.860895,18,9258.940797,102.4957835,950.4236622,105.7799962,59,21.61278322
743.9707295,12,10990.0251,196.6347086,1161.483444,159.6271612,49,11.91012898
692.5736544,23,11075.77124,213.9454728,917.983437,166.8504927,67,9.035643103
439.077515,12,5848.734689,259.5844674,691.6772244,150.8259945,68,29.16768789
618.7758397,14,8874.673943,172.1598195,665.7217928,172.4724825,68,28.59594664
621.8494116,6,11209.83539,217.6604854,763.4132631,172.1259949,61,15.23298253
550.6124396,26,13236.50874,279.4008756,1092.140237,164.8132674,64,27.23356854
605.2469955,17,9445.676044,198.7776034,831.1863432,140.5011001,56,8.834373345
198.8087705,15,7709.581873,102.9995322,739.3521456,47.78228796,56,23.58488997
254.3286251,27,12059.63689,192.0829344,902.9421856,202.7046561,53,17.37822572
436.6505063,28,12373.95223,169.7012379,324.3019024,180.3575285,50,15.67110527
432.8560974,18,9349.361533,220.6488766,1017.211493,197.8013153,43,12.51983248
97.69873011,26,10568.15082,161.3574611,792.8441439,116.5100391,60,23.1796801
616.6721356,10,5147.527038,264.0824162,755.7522771,189.2530858,63,13.37917856
508.9425075,28,11609.59047,210.5689543,681.2238433,193.8289432,56,22.6420282
450.4296046,28,10219.95412,185.5017342,1074.531224,202.2910647,56,23.476909
532.0169097,12,7464.808138,241.4998696,696.3674832,110.2144901,58,23.63247396
264.2024562,16,7422.344414,134.9393508,561.0936578,162.9295884,60,19.58176241
166.7240377,9,4892.108438,168.5130761,904.85999,160.5269226,57,13.09860157
327.1475702,28,8520.574163,263.2523913,1056.110303,82.69208129,52,16.56110306
358.4161932,18,9533.289637,266.7737023,656.4387413,224.3852269,60,21.05408254
612.6875232,15,13573.82122,179.2112655,907.7319742,96.15970098,55,28.29085503
473.5820611,19,9361.328694,166.1589926,1049.299536,204.5981144,41,16.33185029
315.617114,10,11140.52885,283.268194,569.4885007,231.8937169,65,23.93049745
461.9553818,22,14853.71913,61.56325938,889.3743506,125.2671256,50,20.16908456
453.98333,10,10882.35685,307.0674919,562.0533918,175.9068491,56,18.19223034
361.9139739,6,13850.25511,196.0040931,809.4812207,108.490447,48,20.44408885
588.2347491,20,14766.53428,245.0896317,1111.48019,121.7345377,62,27.73330194
288.8919313,23,12942.70164,267.6944351,653.9376269,54.11799217,67,29.46229912
521.6772669,11,15432.58642,205.550034,802.4444779,72.27890836,60,14.95374905
594.9204977,26,6929.922308,192.1672704,725.4118138,209.1577537,45,17.94755045
631.7915847,7,9916.266211,107.3264662,973.6502,144.6702896,67,33.22491606
476.544149,18,8584.497038,173.6672385,289.4782142,101.6433696,68,10.21924176
272.0966833,14,9721.139293,149.7121159,589.0806364,157.0459972,65,25.15994279
325.8568748,17,8892.453574,207.7279925,1143.516999,225.7757841,52,27.38990957
544.328194,13,8051.902666,214.9492234,662.4800917,84.34783189,51,16.80518824
707.2818997,6,10343.73474,230.2668217,698.4306834,182.7154713,66,26.7124248
726.1332314,26,12758.68325,242.7294624,844.0161649,179.91965,65,25.29233764
604.8067195,6,9690.578822,246.0611479,815.6674776,149.9948307,53,32.56319637
431.6210687,22,11593.69452,97.58275546,882.1606636,115.7278042,57,20.23204193
375.6945269,29,11451.75234,182.2890063,1020.977038,214.9207977,45,28.41509885
602.9684503,23,12189.68469,179.5194815,896.8327497,86.30975787,42,20.11180533
496.7493978,21,8925.967333,202.1368695,946.0819561,103.490963,56,14.95295808
477.7932375,14,11851.67812,163.4186593,966.0116033,134.1449317,40,24.21200952
579.1414398,9,13893.39406,226.4760855,726.0902373,135.3006417,69,8.73714511
539.6950068,9,7608.622583,358.2628361,921.8379905,119.705434,41,19.20189378
512.7663332,27,9702.037017,312.6522352,450.6836736,157.4547692,48,18.8576963
574.9451617,14,14801.57809,191.2184103,957.2065803,162.6342151,57,27.49907912
335.2966598,14,12006.38984,175.0654823,705.9651777,223.5939106,48,20.64768517
665.7019202,16,11077.75149,123.3101289,594.3484493,133.648004,65,26.3221915
212.8029792,18,9383.007229,216.2887887,888.5736155,145.9754218,42,27.96128317
248.1798752,26,14206.65766,213.9778288,812.659262,121.133401,45,14.81140111
562.6234356,22,12313.61754,241.1918683,579.9512682,182.6491811,62,18.95877554
408.3028446,17,14226.55233,211.0958487,739.8450328,186.1030959,40,18.68191895
589.4440383,20,3387.976378,207.721302,608.9890357,179.1542375,62,22.41234552
256.625177,25,14418.71694,318.4437697,810.1484589,174.2388129,52,20.55650492
349.389707,8,10959.38399,275.8306158,1158.122712,72.50397868,58,24.02628377
452.8817598,28,7943.980153,169.2294276,1061.289385,180.2527225,67,26.87477468
743.7456697,12,7711.813098,236.8752597,795.544872,53.43295566,53,13.18368692
344.9723072,15,5676.645025,237.5755412,485.7359581,161.7062264,45,14.66657418
624.3957725,10,6612.237982,159.4958742,611.9346577,152.9018296,51,15.75165475
230.0287726,24,12141.08102,318.1899669,701.9102469,179.3085751,42,25.52199526
589.1566009,15,13403.78626,314.6107583,738.6900486,132.3099502,50,23.55512097
157.4322441,16,6672.852972,303.8840256,744.6616166,126.8515183,42,15.19414785
550.299013,23,6971.787506,193.0807595,888.5058717,186.4523482,62,14.78133087
628.8593169,25,12775.28528,329.0266953,1116.05414,207.8093814,69,29.12809623
556.4268262,6,9518.450469,184.1573533,885.4876602,141.2002726,46,11.87276788
565.8692086,22,14425.7225,200.5392574,773.566383,158.9072816,41,21.12313151
209.3793377,15,8759.038173,184.0123989,836.6222177,49.71175119,48,24.70571438
460.9236532,17,14723.19371,202.6753062,866.9538406,150.8052641,48,20.21628482
385.4119982,19,8324.323774,121.9908595,930.8618295,213.0262744,60,25.03858693
666.607594,25,11371.11391,175.6973555,1202.521981,133.2272625,64,10.40912373
252.6521517,14,10577.34632,229.049345,604.2433037,221.2520446,50,24.27899206
828.6351013,14,6183.215475,89.56311754,622.1856451,127.4724544,44,20.67252064
401.3586083,14,4423.939724,213.0812004,695.8025971,181.4106944,66,11.95145455
259.7877327,6,4133.70031,229.7884148,499.2794239,157.3361104,51,18.97991759
658.4993151,21,15670.67988,145.9640399,1112.239179,153.2017974,65,10.68535964
256.8207324,6,4292.281043,228.3624501,516.908701,152.5752703,51,18.48645287
511.6645355,28,14389.7772,87.38979709,831.4014211,216.6203658,61,27.16640874
310.4250706,11,9476.291697,255.431989,811.937595,48.12225139,57,12.54056366
111.31981,29,3182.882083,325.9528381,1039.496649,132.0226926,44,24.87432476
745.307029,28,8857.443922,206.3074737,442.9737997,138.8141665,51,19.01021492
118.3891519,21,10519.60467,134.2129713,564.4329585,229.5043953,57,22.90907586
707.7270401,25,12684.81261,177.3214259,807.5968269,115.7991209,66,10.64546151
368.1015569,19,10511.85435,195.9924755,640.8152181,227.7849581,67,13.24571273
565.4896166,10,6737.017976,151.3179618,492.1095459,87.50375243,41,20.8631666
447.8618994,18,5905.917229,284.8647355,1111.14081,164.0837486,58,21.85269659
695.5962895,10,11142.68863,109.7519398,935.2122952,188.0098787,48,30.16443329
513.6643479,19,10302.77043,194.0842049,713.4500796,202.59235,65,24.34832526
317.3067237,9,12493.93268,244.5127897,419.8053552,154.324223,50,21.86467248
677.7786889,14,7008.173379,48.46663431,846.7850444,182.3416626,51,20.57030041
364.1330536,25,9554.134024,106.6437237,810.2236065,135.7433645,64,14.60808131
580.2783103,28,10880.16249,334.8401723,1056.135056,171.1565862,54,18.31153952
500.6472644,11,6296.309671,161.7194764,786.280019,208.8463322,55,24.28120121
649.2460924,14,4301.224847,146.0148103,1003.329507,185.5615736,56,25.14389431
670.1724999,20,4952.312284,143.446372,730.2254394,217.6544897,60,18.4310028
538.2229907,10,12781.59262,220.5242193,641.726162,94.32552516,46,25.32172461
464.4161964,20,9560.732887,204.6903023,869.2717596,154.8244143,59,35.64537477
121.960479,21,10788.14588,132.07333,569.2718906,229.115897,57,23.32085363
529.8426567,26,15533.05063,177.8130444,954.3154274,206.0688054,68,12.88172249
678.854899,18,7885.722836,215.0784415,637.8245252,161.3541316,58,16.4570045
705.1839252,8,9578.840467,190.156909,932.5529433,141.1735065,52,28.65305016
456.3215546,29,5502.007255,266.8530854,726.0005157,244.9340679,45,22.69420233
193.680594,22,9484.290174,157.1088664,837.4512944,39.24548761,58,25.20714993
518.7359114,14,10660.43879,223.1877899,787.581107,97.88647817,57,14.59049039
498.4340316,9,7021.809782,275.9254914,820.0284486,198.8158888,50,21.15019406
214.9908377,12,11540.53229,185.5756028,687.5623034,169.2132849,40,12.23899788
527.8751425,20,4851.159782,169.5421558,795.668845,145.5586231,63,15.8960242
338.2989259,7,9049.462947,160.6403658,945.1777501,201.9573549,56,24.81664763
910.5373006,11,9600.360851,246.0178527,924.7834552,165.6433442,53,31.28663671
432.8698475,27,11220.22126,299.0900815,827.0478226,70.88938075,45,30.26827196
639.5614079,22,7858.103753,217.8563788,673.6576021,86.52771582,47,29.56795915
747.992517,14,10826.93605,212.8932529,956.7644315,214.1241337,62,22.1656882
456.4911498,10,10920.58183,306.2501718,558.7136204,173.2670267,56,17.83751203
549.7385873,16,12542.50992,244.7183463,751.5851093,127.5163723,42,17.36837564
284.1839034,12,5370.544834,243.4365352,700.0428993,151.1115815,68,17.9386122
677.8252453,9,12527.77453,185.3523578,648.4400895,203.1400124,67,26.44403153
409.3792976,29,8674.293343,153.5176028,889.1902388,88.92697951,50,14.40247025
630.6068248,10,12084.94558,137.820757,461.2342584,212.1357468,59,24.71053724
448.1219829,12,9570.805437,210.1740613,689.7672748,92.4641495,67,16.74919845
580.1651264,9,9399.175751,124.5805925,868.7070811,187.2147474,60,28.63244989
425.2328523,8,5239.265699,183.0394991,761.3299983,165.0680645,55,23.37734958
284.3083406,8,10173.71545,178.1036159,1112.561659,130.4359249,56,16.20641377
514.9344716,7,8341.83711,112.3113078,888.9815985,203.2980552,59,11.2064482
358.2453454,21,7631.026087,177.463016,467.0403712,216.9356215,49,8.790391037
539.017455,24,7920.260438,249.7879787,904.5743534,231.3927514,66,18.40701386
736.8611161,26,12819.56175,239.5901066,846.6205128,178.0706001,65,25.2502205
433.0514828,26,7200.085546,258.2142177,1010.542195,199.0907739,62,18.54782834
773.3284501,22,9278.180737,169.0828316,802.1194373,257.0456272,48,23.74196288
466.5167304,27,8768.175624,188.5466115,883.4182934,139.4765479,52,20.05004425
569.2574372,13,9073.770472,195.5527389,824.0520685,145.2016896,40,11.83205924
505.7991551,14,6846.047564,295.3583637,829.6079675,150.9664573,43,19.25033937
544.585701,20,13067.47955,278.4243265,567.6271251,106.1850585,48,11.98383766
489.032059,10,13747.36124,276.1680017,612.1646978,142.4518572,56,15.94493386
417.4652537,16,16825.32926,237.7683865,796.2615879,160.9495061,56,15.37919486
470.0313605,11,9553.919243,229.6193219,821.7228047,90.06646332,53,15.07891201
386.000137,24,12715.72329,322.9995803,669.6040338,231.6911487,63,19.92530167
328.1344599,17,8933.466762,208.854298,1154.235889,226.429657,52,27.35513611
578.3592933,15,7386.876106,288.8384857,713.1090143,128.4960613,59,17.55898889
755.2756567,10,10056.11682,184.3552555,841.8607524,118.3955906,65,8.136268204
437.8526045,25,12394.2428,241.6558101,564.8040694,190.5174709,40,15.71740744
462.1067704,19,9184.311466,193.2345895,946.5758696,256.9489944,46,25.68271365
658.1138979,24,11008.44988,152.0898494,468.0834397,203.20382,50,24.15337487
329.7640791,8,6974.766937,141.2554899,911.6498984,128.4935153,68,29.13946254
420.844968,12,12749.88409,181.8620301,778.5260161,165.2158177,56,23.88824017
545.7534849,26,11630.19716,180.2956653,727.74844,159.1987021,52,14.56929002
443.8929507,26,5144.450725,148.0360022,590.3374122,189.8234066,51,18.0877795
483.5671286,24,8453.425104,221.4864007,647.7535719,123.8323073,68,26.62944604
466.685727,12,5372.808876,167.4607145,1217.470428,233.8442051,50,19.97245941
416.670739,9,11041.20405,118.4136388,1000.725111,217.7600032,57,13.60035091
529.1473717,27,10331.98096,102.339213,668.264473,110.6051061,53,25.43719736
603.3280527,18,4788.123422,340.9947023,425.6269046,167.185466,65,21.86838695
385.93466,13,10489.8847,202.0332828,514.5685964,80.20790521,60,22.90920175
347.0614639,20,5178.046789,204.245559,910.8065531,83.47361838,53,26.09945408
400.1826567,11,9819.618422,276.0742649,959.5949868,147.0777902,53,23.24857308
450.9528342,21,14181.87982,200.5360653,821.5829685,120.7675338,58,19.87597084
247.7333732,11,14089.51654,56.08278737,649.3073399,125.679385,46,19.03033629
306.6864386,9,8460.380323,325.3223965,353.5875281,120.9268633,52,22.75363211
429.2970958,16,13339.2093,161.1049441,874.7796597,122.896034,47,16.78916698
439.0975155,13,13426.69395,115.7266099,961.5997006,194.7675414,62,21.55807538
455.1512425,28,10150.78162,182.8524189,1051.294582,203.3438049,56,23.49067575
505.5575401,23,6473.88926,185.0373338,1081.917185,126.2562424,62,20.51106378
667.5329004,23,9653.089841,73.87044951,578.5162211,81.78610384,48,29.44574351
529.70639,20,13288.74244,281.4918828,582.5580379,114.6745223,48,11.70920007
373.4141185,20,7230.956295,117.849858,911.2769969,133.9700343,61,27.39856288
538.0648523,20,8356.125736,274.1306804,685.8522197,211.6355822,61,14.17503656
533.2126629,14,8157.414032,310.7472527,933.4097022,124.6647989,65,17.4590662
608.1911194,27,672.5653611,86.93689468,629.6092792,169.5824098,49,25.70587996
401.4728159,29,8949.900348,153.6769264,902.8068565,89.12199846,50,14.27154173
760.9040023,6,11161.30854,231.4635396,613.9955432,218.3218548,67,27.44005724
263.2705198,10,14381.97654,54.96440597,872.9457109,190.2724627,66,29.19496795
444.960661,6,10112.24847,214.0131388,476.9975125,163.3143009,60,13.15144742
611.6559804,24,8761.765387,145.4142172,866.5853175,23.2152035,63,17.35490147
506.5047509,26,10000.54075,241.1627295,751.9455874,176.8956198,47,23.68048432
284.35524,15,7239.486842,180.9142942,604.4636296,124.2878349,41,14.32632065
394.5842297,23,8241.317341,334.9776278,783.5388234,135.4243163,59,9.777224319
774.9522072,17,8279.35312,270.3192235,667.0889454,88.0684747,51,25.3617748
468.1880746,14,5849.256243,203.7277611,1104.418622,146.0823844,55,12.89223989
284.3365504,18,9515.110141,241.7685549,845.4765322,149.4743824,53,14.86814346
403.4837953,12,14915.81389,62.60239113,1137.537969,202.4320038,40,21.09546399
323.2933937,10,10921.29233,286.261086,582.2775739,228.3445001,65,24.60400923
534.5552831,27,11046.38898,275.8214385,873.6108511,182.1814839,61,22.19310268
319.6796642,18,12658.56378,206.8079159,726.574428,193.9618692,60,13.70383201
549.2381186,15,11032.35604,160.250858,877.1611397,197.1064099,45,26.55990882
512.4314743,12,10586.63498,121.8518685,723.6195611,237.9743997,50,9.890003565
268.9045236,8,10252.71764,186.8116484,1132.91161,123.5382629,56,16.05654305
453.4487564,12,10803.31843,186.6154883,951.217751,176.0243261,45,15.02728902
436.2003038,27,11125.6335,297.7036486,814.2708505,74.10670455,45,29.69749735
660.0888508,7,7266.615471,155.187594,1030.167695,225.7031113,62,10.03193908
442.4264442,28,8037.960986,166.9665312,1059.998015,175.9497375,67,26.57636071
484.4753801,24,8946.87616,176.0455895,786.9718918,74.85594182,66,20.32399563
656.1633119,8,4801.569904,235.6700413,1068.426763,-50.48241744,65,17.65128365
629.0941348,26,8755.650119,118.9793209,579.8571818,179.283343,53,11.74918988
381.6172379,12,11299.41579,183.2509175,654.4826796,95.39744046,58,25.08196686
476.8571455,17,12364.66629,98.50573848,836.7873312,170.0744486,46,26.36751845
443.9350881,17,14861.33395,200.025309,873.5497342,152.3484068,48,20.22678375
510.542761,16,9079.162189,236.9928024,672.2444766,179.5480417,49,13.32969023
836.4381543,8,7268.98591,233.4242397,836.1694559,156.5822232,68,26.00193881
155.0146944,21,10232.15513,265.4251454,868.3557642,102.7894884,46,20.64905654
460.2323471,29,4880.959271,216.7924055,839.2893588,209.2491921,44,13.94862588
388.4013409,18,11403.00772,236.6395744,1072.232495,95.98440716,51,26.40068105
661.2112721,19,10241.7803,160.4355539,952.379456,159.5050714,61,14.03362542
351.7874412,8,4813.306854,262.7512426,940.0933974,83.25685603,61,14.15678338
629.6180162,20,13818.68146,258.1085267,873.6331905,221.2676285,44,15.12041959
650.2637047,22,8727.565061,90.09851629,723.1224866,222.7566544,65,23.36628812
840.3510475,22,7975.652264,204.2399891,953.6753908,195.6123006,53,14.64984036
463.9960699,14,11169.45616,191.4167686,567.8610412,189.6205906,49,14.46852036
338.4028614,22,10253.19512,150.4533618,782.0978475,130.9514763,67,25.31071812
600.5835629,6,9502.190646,250.3375725,824.0277034,148.3603717,53,31.6532756
366.2418422,6,13866.97873,202.4342833,811.5951791,109.0939516,48,20.6245973
214.4100514,13,13195.96909,264.2570943,875.5495809,150.2759916,40,13.57963638
687.5112624,18,9567.438718,191.4367775,839.8918009,157.00921,42,14.71634077
591.4060018,15,13422.46348,311.2586861,766.685811,132.2057774,50,22.87663645
599.3171514,24,1690.745033,193.720039,507.8085263,129.9763286,48,17.34465337
862.1249726,15,10711.41701,261.5039436,1099.396622,86.3628381,67,23.04450519
224.9976074,7,9185.792689,191.1889867,757.2930922,139.4333842,62,13.89469494
668.3261313,19,9781.261622,9.953743171,943.0362547,131.4851546,62,20.54839599
474.8061148,13,7407.891451,247.0679853,797.8662726,186.844897,69,13.23387207
371.2370972,29,12908.11561,347.7888225,713.1264294,181.9710717,67,15.84345402
398.4877132,13,9861.799376,160.160255,917.1912277,182.5005619,53,7.847322176
458.8286948,21,14185.40147,203.4402594,834.2912251,121.5819442,58,19.39677634
387.626676,23,9731.455387,197.732897,566.3023682,137.6063913,41,7.110564067
439.570428,16,9572.207874,217.1301395,1041.660496,190.1474563,47,20.19619072
646.0762209,17,11315.16221,189.1648252,651.7257537,287.7437719,55,16.28808598
555.086118,8,15813.50308,188.2135207,751.1425619,203.6286087,58,19.99004856
598.8928186,23,11747.19442,183.0622221,899.2666875,89.66437196,42,19.95465963
505.4823066,9,12198.55022,190.5409516,719.9878779,148.6079055,58,23.34519093
257.1861205,15,12940.41921,180.8510375,753.4898022,119.989208,57,26.20891895
705.0226817,9,11638.86828,142.8269317,394.4072172,193.1800552,60,19.38398756
661.5381816,6,12288.76684,185.6397043,826.9068713,70.61032493,42,11.7318543
541.7905008,20,4898.603205,167.9117617,791.9694723,147.8013639,63,16.86634619
407.0834481,14,11242.49306,233.2779257,716.0906739,130.7081545,66,26.22219595
466.9900773,6,13254.52657,140.6145719,899.5040294,61.52990709,67,26.88612546
207.1711369,16,13297.14602,205.4361056,492.2904923,149.3350672,62,26.79477282
557.7240904,9,5733.774606,215.50436,863.5348373,96.13116215,60,17.66331414
485.9268549,7,8541.97632,166.9977068,817.6232471,176.1231567,49,16.17118382
478.1003252,29,7098.021631,265.2159489,733.3633048,113.0562938,40,16.82803996
202.1242389,24,10682.13521,192.9961175,1031.413542,160.2776811,53,17.34685506
692.1652484,14,8268.995095,136.9574976,579.391077,226.8147761,52,19.45714384
670.2228668,10,13132.93928,269.3903207,914.0159599,95.59696934,61,14.33980105
455.162578,16,12174.82558,202.6427199,888.4433052,200.9451019,63,26.50280076
713.5618241,19,8369.645428,99.76250255,478.4795339,158.6457603,55,24.2996969
506.9197408,9,16969.05864,183.7204762,816.3000945,264.5159617,50,20.44539445
700.0020141,23,10530.53147,172.3170364,791.1975068,120.2379445,59,19.23897242
493.2622031,25,12590.00943,167.3402996,878.2166331,126.9761479,48,19.16139757
356.9524872,21,7782.704354,220.0904204,1205.118524,127.6773092,59,28.13669241
591.2201633,18,9884.783078,154.8624478,610.5823481,157.1757884,67,12.93248924
598.2269769,27,7215.229086,248.4113202,653.6747205,149.1421698,45,28.35368008
605.4414339,15,9362.114748,128.619806,854.7034244,141.554291,62,13.69383529
511.5903345,8,6725.138504,73.26514473,863.8578233,272.3496434,42,22.68785226
450.8390652,24,9187.471563,196.4397259,585.5293525,87.3123716,57,21.86804224
269.7800344,19,7211.906433,172.1235359,914.1352973,209.2138284,58,21.62067891
495.29476,19,2758.744798,158.3816199,905.8017322,163.2168178,64,16.09178515
416.951173,9,11081.51493,117.4677896,1004.056678,216.4186079,57,13.64361692
326.6059367,9,9173.294253,218.8414114,1211.572178,188.7440413,64,18.02089387
472.4682935,18,8564.42502,180.0101606,326.4626857,96.50489584,68,10.71678527
777.1459986,7,5879.022801,168.5446649,611.7098285,176.707181,60,12.86797019
510.1551071,29,8541.969496,220.8811008,1270.943268,122.2451619,51,23.7143954
407.9172254,21,7122.611381,298.5115878,569.4295118,188.5229015,49,16.32404365
447.144124,20,3523.069149,248.9376632,406.9395819,95.03792642,55,8.127707579
587.2322649,11,8831.506722,152.5570575,817.505245,216.6302758,59,16.09842331
592.6035656,24,10095.7537,249.8286158,926.9373933,164.8829448,48,29.40214554
483.2125285,27,13905.99709,146.3334563,708.3835287,177.8270335,62,15.60767392
120.8682271,21,10665.6094,130.726523,533.3829357,230.0517378,57,23.0431399
582.9771695,6,16154.46146,275.8645315,706.5437933,91.38236821,61,19.85754695
370.2770003,13,7632.808519,254.5255854,989.6808225,194.6742805,46,21.12989471
644.9863097,21,14452.22375,163.1299687,649.3089307,69.53700803,69,14.42873749
272.8530957,18,10760.62527,146.7945634,600.6262748,170.9973371,43,23.53754832
695.1610747,20,2757.275064,160.9328128,780.0867608,170.7636998,62,25.12414316
435.1479928,27,12370.69093,203.0106274,770.2916193,140.0916714,50,26.69005821
644.4062908,28,11056.87446,222.1697183,1085.584134,101.7091797,41,22.16896233
592.6831855,21,11124.42444,264.0204613,662.5301463,266.5085598,43,14.2134306
658.8808855,16,13117.1495,230.7975975,577.2072833,168.5684243,47,28.93503106
293.7751523,7,9046.184616,172.9411613,820.5960446,114.7867422,61,13.77319539
785.6492143,21,6584.195837,208.9355642,753.3870415,70.94411241,68,15.3661222
481.0421115,16,9950.875022,218.4664828,561.8573041,102.5389537,52,19.5214265
557.3875055,17,12747.1758,113.2882803,502.5053248,156.5542281,49,28.48114072
427.5929766,22,8350.519997,125.4208012,1236.674131,194.7420697,63,23.20729603
618.3405133,24,15574.26387,179.8445414,574.1781457,128.800442,60,14.82822515
252.0410713,9,14108.1214,236.7686109,928.9091213,194.3240274,66,20.73048109
510.4693178,20,10776.52314,139.4709167,991.1210322,162.6006559,47,27.61114079
387.00658,8,8041.727597,161.9992856,571.8046467,193.0095291,41,24.93168045
656.4942688,6,12311.2921,186.9086361,841.7943313,70.7271868,42,11.81595432
270.182737,10,8642.215454,156.9896335,695.0699954,181.2100563,59,11.09749922
577.0333857,20,10727.98413,221.8026975,773.5449208,127.6088165,56,18.44272509
277.3439546,29,12661.73861,172.1369228,789.292253,111.9601604,46,7.800442891
566.4198472,18,9994.45119,156.5726967,621.5070326,153.9899212,67,13.42204912
327.8944585,8,11295.88833,274.1664579,1155.749625,67.49006778,58,23.46643552
716.4197776,7,6421.598658,157.4969891,550.2095108,117.6199332,55,24.34684833
453.2469716,13,7985.018451,209.6773404,1041.965109,125.290121,54,24.82193539
726.0164824,17,15700.01981,172.9674583,838.9229226,189.2950277,65,21.8677062
488.3508967,27,8764.613539,141.2244926,640.4407589,89.82565307,50,20.98499447
160.9564877,6,12618.33375,291.777399,1165.244963,110.6125389,58,8.764822866
405.943783,18,16955.71463,46.24139032,788.6499809,219.384199,67,15.30132407
337.6671286,12,15020.23894,240.3935322,796.3505358,129.1500241,63,19.98253848
636.0689672,20,13887.90896,254.6679648,860.4582182,223.290773,44,14.9572693
627.7728436,13,7462.606558,221.7602269,776.2852428,102.6866843,69,14.79503782
786.153139,21,6628.286513,197.5968893,758.2494311,74.26327555,68,15.57854162
314.4686823,19,8309.546061,70.59913682,482.8858154,56.01468982,53,28.35687374
597.3890501,20,14599.26744,245.8245142,1094.751343,123.9652923,62,28.3785974
518.5844566,8,7561.262925,158.050748,734.8627267,44.66067416,55,19.23579192
620.7269391,14,8998.552478,175.8423457,669.8839628,168.1388167,68,27.72706314
557.9779714,21,7617.519432,235.030807,859.2342533,65.87229203,57,14.11438258
499.7802343,24,5963.454382,180.4048717,801.9423541,132.1348617,57,32.41228625
595.6006572,19,5956.885414,191.1052624,1183.053346,189.033175,57,26.75846018
367.7730453,26,7869.100963,281.9496015,620.0118787,128.5848625,61,19.46828928
435.3182458,6,12384.10211,225.6544597,837.9107914,42.38869725,68,14.66647756
660.058799,25,12387.67258,328.2212332,1106.909435,211.3675148,69,29.28529333
532.6571128,20,4393.09669,163.2396952,795.8775168,145.0573845,63,17.07912242
504.4536793,10,11306.67735,135.2932189,862.1918742,241.1155428,47,12.81354677
123.2837729,21,10652.82927,131.9879391,560.741344,230.0893819,57,23.16462183
406.6995948,9,9647.688623,177.7219714,717.8587537,242.0213469,41,16.28309268
757.6175131,10,10079.64312,174.054612,838.7162822,119.2075966,65,8.543862922
419.5641396,10,6802.456771,130.6680904,503.5311556,144.8222104,57,18.90884081
561.5002508,6,17615.5415,181.353582,963.6666399,112.3300218,67,12.79844908
412.237146,9,11340.92547,115.7027605,995.5162719,220.7250023,57,14.19763894
207.33236,15,7344.488591,105.0551082,744.739987,55.03094171,56,23.38019243
276.4341518,25,5782.209386,178.4951734,1233.864035,101.5580175,69,15.80024446
213.6500712,8,4234.391015,177.3513631,1197.090244,174.0966839,50,14.99242981
376.2298003,21,7578.147331,215.0308235,1202.820875,126.6983477,59,27.76753408
648.3716669,14,4391.386763,141.8287831,981.6966937,181.9350553,56,25.61732435
725.543725,12,13440.77951,186.8331364,775.5940327,199.3263081,52,23.8397448
581.9921778,17,11832.04936,187.8631545,923.002215,86.95875974,63,22.49042171
514.2887941,28,10704.9587,161.3567478,1042.621283,108.2337123,47,13.75908119
674.2393052,10,6219.056298,111.4011645,841.9843536,201.8122989,43,27.59645653
537.0117628,28,8258.262194,239.6325433,618.5612847,129.6681352,43,16.16278307
488.0354912,10,11019.66146,169.2191587,484.6507198,210.5669928,61,24.86342206
637.9544942,25,7092.555856,180.2848301,874.7839857,172.9146428,52,26.34461741
416.8697878,9,14652.54352,227.5643943,739.2249707,195.6247068,45,21.56727168
499.0678495,19,10476.3602,198.1351128,707.8398172,205.5828635,65,24.70602887
670.0936252,25,11187.33845,169.0733072,1196.739294,132.6319386,64,10.06912207
316.2927096,25,10426.66992,190.2528913,491.8780489,127.9251437,60,16.74996962
420.2396257,8,4828.708867,178.696787,749.8732297,165.7885467,55,23.81035912
479.6818642,19,6755.874975,179.3779286,911.9099199,83.59991631,59,36.10455952
